imgID,maskID,LabelName,BoxXMin,BoxXMax,BoxYMin,BoxYMax,PredictedIoU,Clicks
010_img.jpg,010_mask.png,Cello,0.081921,0.999058,0.194375,0.999375,0.69854,0.83937 0.25669 0;0.63797 0.43706 0;0.19999 0.64288 0;0.91609 0.97178 1;0.74346 0.25033 1;0.37263 0.60681 0;0.66354 0.59832 0;0.48581 0.38634 0;0.82681 0.58192 0;0.67783 0.30283 1;0.26730 0.70717 1
011_img.jpg,011_mask.png,Cello,0.1175,0.37625,0.0,0.614447,0.65317,0.24498 0.34903 0;0.32606 0.32998 1;0.26966 0.03896 0;0.22877 0.27495 1;0.22168 0.11130 0;0.29655 0.24044 0;0.15351 0.41488 1;0.20715 0.53396 0;0.24629 0.34556 1;0.35311 0.29374 1;0.20421 0.21762 0
011_img.jpg,011_mask.png,Cello,0.1175,0.37625,0.0,0.614447,0.65317,0.24498 0.34903 0;0.32606 0.32998 1;0.26966 0.03896 0;0.22877 0.27495 1;0.22168 0.11130 0;0.29655 0.24044 0;0.15351 0.41488 1;0.20715 0.53396 0;0.24629 0.34556 1;0.35311 0.29374 1;0.20421 0.21762 0
011_img.jpg,011_mask.png,Cello,0.1175,0.37625,0.0,0.614447,0.65317,0.24498 0.34903 0;0.32606 0.32998 1;0.26966 0.03896 0;0.22877 0.27495 1;0.22168 0.11130 0;0.29655 0.24044 0;0.15351 0.41488 1;0.20715 0.53396 0;0.24629 0.34556 1;0.35311 0.29374 1;0.20421 0.21762 0
011_img.jpg,011_mask.png,Cello,0.1175,0.37625,0.0,0.614447,0.65317,0.24498 0.34903 0;0.32606 0.32998 1;0.26966 0.03896 0;0.22877 0.27495 1;0.22168 0.11130 0;0.29655 0.24044 0;0.15351 0.41488 1;0.20715 0.53396 0;0.24629 0.34556 1;0.35311 0.29374 1;0.20421 0.21762 0
011_img.jpg,011_mask.png,Cello,0.1175,0.37625,0.0,0.614447,0.65317,0.24498 0.34903 0;0.32606 0.32998 1;0.26966 0.03896 0;0.22877 0.27495 1;0.22168 0.11130 0;0.29655 0.24044 0;0.15351 0.41488 1;0.20715 0.53396 0;0.24629 0.34556 1;0.35311 0.29374 1;0.20421 0.21762 0
012_img.jpg,012_mask.png,Cello,0.641875,0.8875,0.071766,0.999056,0.77418,0.74890 0.62141 0;0.83884 0.31766 0;0.86106 0.08266 1;0.65262 0.91876 1;0.75888 0.44727 0;0.84852 0.20314 1;0.86975 0.74842 0;0.87918 0.91235 1;0.75365 0.53340 1;0.86160 0.28285 0;0.84268 0.06762 0;0.88275 0.62588 1
012_img.jpg,012_mask.png,Cello,0.641875,0.8875,0.071766,0.999056,0.77418,0.74890 0.62141 0;0.83884 0.31766 0;0.86106 0.08266 1;0.65262 0.91876 1;0.75888 0.44727 0;0.84852 0.20314 1;0.86975 0.74842 0;0.87918 0.91235 1;0.75365 0.53340 1;0.86160 0.28285 0;0.84268 0.06762 0;0.88275 0.62588 1
012_img.jpg,012_mask.png,Cello,0.641875,0.8875,0.071766,0.999056,0.77418,0.74890 0.62141 0;0.83884 0.31766 0;0.86106 0.08266 1;0.65262 0.91876 1;0.75888 0.44727 0;0.84852 0.20314 1;0.86975 0.74842 0;0.87918 0.91235 1;0.75365 0.53340 1;0.86160 0.28285 0;0.84268 0.06762 0;0.88275 0.62588 1
012_img.jpg,012_mask.png,Cello,0.641875,0.8875,0.071766,0.999056,0.77418,0.74890 0.62141 0;0.83884 0.31766 0;0.86106 0.08266 1;0.65262 0.91876 1;0.75888 0.44727 0;0.84852 0.20314 1;0.86975 0.74842 0;0.87918 0.91235 1;0.75365 0.53340 1;0.86160 0.28285 0;0.84268 0.06762 0;0.88275 0.62588 1
013_img.jpg,013_mask.png,Cello,0.655093,0.737269,0.425347,0.616319,0.73663,0.72052 0.46922 0;0.67515 0.52472 0;0.71589 0.43487 0;0.72030 0.52505 0;0.70196 0.44071 0;0.67889 0.49190 0;0.72602 0.54971 0;0.73069 0.43887 1;0.70458 0.46497 0;0.70964 0.50087 0;0.67121 0.56659 0
013_img.jpg,013_mask.png,Cello,0.655093,0.737269,0.425347,0.616319,0.73663,0.72052 0.46922 0;0.67515 0.52472 0;0.71589 0.43487 0;0.72030 0.52505 0;0.70196 0.44071 0;0.67889 0.49190 0;0.72602 0.54971 0;0.73069 0.43887 1;0.70458 0.46497 0;0.70964 0.50087 0;0.67121 0.56659 0
014_img.jpg,014_mask.png,Cello,0.384375,0.83125,0.0,0.999064,0.76679,0.59217 0.31608 0;0.77072 0.75190 0;0.50590 0.99754 1;0.52797 0.57156 1;0.46292 0.26927 0;0.72488 0.65387 1;0.57557 0.09855 1;0.55330 0.97960 1;0.51214 0.64579 0;0.56484 0.22995 1
015_img.jpg,015_mask.png,Cello,0.088889,0.975,0.251875,0.999375,0.69409,0.26049 0.54844 0;0.64914 0.44970 0;0.23648 0.75035 0;0.63822 0.28316 1;0.45662 0.44280 0;0.60971 0.37305 0;0.31119 0.90779 1;0.34755 0.67788 0;0.35920 0.32377 0;0.38556 0.61830 1;0.76334 0.58668 0;0.33284 0.81400 0
016_img.jpg,016_mask.png,Cello,0.5325,0.83625,0.403377,0.999062,0.56073,0.64258 0.58135 0;0.75259 0.66750 0;0.81955 0.45033 1;0.57442 0.84518 1;0.58002 0.64001 0;0.81414 0.77393 0;0.80956 0.98798 1;0.79736 0.56217 1;0.71931 0.67899 1;0.79156 0.69313 0;0.56434 0.52026 1;0.41147 0.36781 1
017_img.jpg,017_mask.png,Cello,0.1725,0.42875,0.289869,0.994371,0.47468,0.20412 0.67525 0;0.28188 0.42467 0;0.29407 0.54710 0;0.35201 0.41322 1;0.22707 0.42972 0;0.31238 0.47054 1;0.26293 0.62641 0;0.29260 0.88433 1;0.20012 0.64029 1;0.33071 0.56919 0;0.24493 0.71524 1;0.30126 0.81516 0
017_img.jpg,017_mask.png,Cello,0.1725,0.42875,0.289869,0.994371,0.47468,0.20412 0.67525 0;0.28188 0.42467 0;0.29407 0.54710 0;0.35201 0.41322 1;0.22707 0.42972 0;0.31238 0.47054 1;0.26293 0.62641 0;0.29260 0.88433 1;0.20012 0.64029 1;0.33071 0.56919 0;0.24493 0.71524 1;0.30126 0.81516 0
017_img.jpg,017_mask.png,Cello,0.1725,0.42875,0.289869,0.994371,0.47468,0.20412 0.67525 0;0.28188 0.42467 0;0.29407 0.54710 0;0.35201 0.41322 1;0.22707 0.42972 0;0.31238 0.47054 1;0.26293 0.62641 0;0.29260 0.88433 1;0.20012 0.64029 1;0.33071 0.56919 0;0.24493 0.71524 1;0.30126 0.81516 0
018_img.jpg,018_mask.png,Cello,0.70125,0.80125,0.436739,0.853796,0.77195,0.74419 0.51377 1;0.76630 0.64846 1;0.70672 0.69584 0;0.71078 0.80076 0;0.72378 0.56783 0;0.75997 0.62210 0;0.71193 0.61815 0;0.71917 0.80760 0;0.71569 0.78908 1;0.71356 0.65477 1;0.76314 0.54924 0;0.75515 0.45411 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
019_img.jpg,019_mask.png,Cello,0.82375,0.999375,0.011667,0.921667,0.72857,0.87119 0.32490 0;0.97297 0.08469 1;0.96712 0.25471 0;0.85599 0.44500 0;0.93992 0.14664 0;0.97659 0.16738 0;0.86546 0.85341 0;0.84324 0.56744 1;0.96809 0.13907 0
020_img.jpg,020_mask.png,Cello,0.094429,0.787535,0.256875,0.999375,0.79332,0.67109 0.43533 0;0.46766 0.48515 0;0.21134 0.67096 0;0.18489 0.85139 1;0.57161 0.32530 0;0.71263 0.82194 0;0.20441 0.74093 0;0.19909 0.61237 1;0.39044 0.42518 0;0.63761 0.33608 1;0.68616 0.70271 1;0.14548 0.91742 0
021_img.jpg,021_mask.png,Cello,0.41375,0.804375,0.239212,0.999062,0.66005,0.58870 0.24554 0;0.61023 0.48173 1;0.48932 0.70922 1;0.78499 0.38104 0;0.49693 0.66951 0;0.62510 0.44311 0;0.69049 0.95086 0;0.56407 0.24813 1;0.54619 0.37477 1;0.75899 0.36232 1;0.43426 0.86840 1;0.65535 0.71699 0
022_img.jpg,022_mask.png,Cello,0.2025,0.5625,0.155833,0.956667,0.77816,0.32811 0.40702 0;0.32674 0.46747 0;0.39817 0.80084 0;0.38993 0.22385 0;0.32412 0.31177 0;0.53628 0.56166 0;0.33708 0.84926 0;0.47028 0.28820 0;0.30219 0.74272 0;0.39391 0.29434 0;0.47688 0.19147 1;0.24978 0.34675 0
022_img.jpg,022_mask.png,Cello,0.2025,0.5625,0.155833,0.956667,0.77816,0.32811 0.40702 0;0.32674 0.46747 0;0.39817 0.80084 0;0.38993 0.22385 0;0.32412 0.31177 0;0.53628 0.56166 0;0.33708 0.84926 0;0.47028 0.28820 0;0.30219 0.74272 0;0.39391 0.29434 0;0.47688 0.19147 1;0.24978 0.34675 0
023_img.jpg,023_mask.png,Cello,0.33625,0.999375,0.175833,0.940833,0.67428,0.64685 0.61165 1;0.73525 0.44490 1;0.64253 0.70078 1;0.97998 0.74678 1;0.44342 0.31212 0;0.47655 0.56650 0;0.42286 0.63352 1;0.69133 0.65941 0;0.60081 0.71868 0;0.79607 0.67005 1;0.38838 0.51985 0;0.78535 0.87604 1
024_img.jpg,024_mask.png,Cello,0.2125,0.3725,0.298872,0.772556,0.51826,0.24544 0.54264 0;0.34418 0.41619 0;0.30186 0.47738 1;0.30946 0.63809 0;0.32855 0.41045 0;0.29700 0.43167 0;0.30032 0.64891 1;0.27632 0.46412 0;0.26906 0.70872 0;0.34646 0.34682 1;0.31139 0.31863 0
024_img.jpg,024_mask.png,Cello,0.2125,0.3725,0.298872,0.772556,0.51826,0.24544 0.54264 0;0.34418 0.41619 0;0.30186 0.47738 1;0.30946 0.63809 0;0.32855 0.41045 0;0.29700 0.43167 0;0.30032 0.64891 1;0.27632 0.46412 0;0.26906 0.70872 0;0.34646 0.34682 1;0.31139 0.31863 0
024_img.jpg,024_mask.png,Cello,0.2125,0.3725,0.298872,0.772556,0.51826,0.24544 0.54264 0;0.34418 0.41619 0;0.30186 0.47738 1;0.30946 0.63809 0;0.32855 0.41045 0;0.29700 0.43167 0;0.30032 0.64891 1;0.27632 0.46412 0;0.26906 0.70872 0;0.34646 0.34682 1;0.31139 0.31863 0
025_img.jpg,025_mask.png,Cello,0.538125,0.809375,0.320489,0.932331,0.33499,0.62877 0.67542 1;0.67549 0.80657 0;0.76395 0.50305 0;0.69791 0.38689 0;0.69217 0.53292 1;0.59539 0.77548 1;0.72658 0.42458 1;0.61367 0.62671 0;0.64025 0.50827 0;0.73970 0.71303 0;0.79042 0.36776 1;0.58551 0.33463 0
025_img.jpg,025_mask.png,Cello,0.538125,0.809375,0.320489,0.932331,0.33499,0.62877 0.67542 1;0.67549 0.80657 0;0.76395 0.50305 0;0.69791 0.38689 0;0.69217 0.53292 1;0.59539 0.77548 1;0.72658 0.42458 1;0.61367 0.62671 0;0.64025 0.50827 0;0.73970 0.71303 0;0.79042 0.36776 1;0.58551 0.33463 0
025_img.jpg,025_mask.png,Cello,0.538125,0.809375,0.320489,0.932331,0.33499,0.62877 0.67542 1;0.67549 0.80657 0;0.76395 0.50305 0;0.69791 0.38689 0;0.69217 0.53292 1;0.59539 0.77548 1;0.72658 0.42458 1;0.61367 0.62671 0;0.64025 0.50827 0;0.73970 0.71303 0;0.79042 0.36776 1;0.58551 0.33463 0
025_img.jpg,025_mask.png,Cello,0.538125,0.809375,0.320489,0.932331,0.33499,0.62877 0.67542 1;0.67549 0.80657 0;0.76395 0.50305 0;0.69791 0.38689 0;0.69217 0.53292 1;0.59539 0.77548 1;0.72658 0.42458 1;0.61367 0.62671 0;0.64025 0.50827 0;0.73970 0.71303 0;0.79042 0.36776 1;0.58551 0.33463 0
026_img.jpg,026_mask.png,Cello,0.12625,0.404375,0.060976,0.999062,0.66593,0.32252 0.33028 0;0.37935 0.43690 0;0.19770 0.36988 0;0.32150 0.96999 1;0.24056 0.13095 0;0.38202 0.76790 1;0.39906 0.22560 1;0.23204 0.95463 1;0.26570 0.28340 0;0.28398 0.87088 0;0.41624 0.72401 1;0.40764 0.23175 1
026_img.jpg,026_mask.png,Cello,0.12625,0.404375,0.060976,0.999062,0.66593,0.32252 0.33028 0;0.37935 0.43690 0;0.19770 0.36988 0;0.32150 0.96999 1;0.24056 0.13095 0;0.38202 0.76790 1;0.39906 0.22560 1;0.23204 0.95463 1;0.26570 0.28340 0;0.28398 0.87088 0;0.41624 0.72401 1;0.40764 0.23175 1
027_img.jpg,027_mask.png,Cello,0.168869,0.859031,0.208008,0.999023,0.71267,0.65912 0.45324 0;0.65283 0.95470 0;0.68425 0.34877 0;0.82249 0.55144 1;0.50161 0.42300 0;0.81071 0.51388 0;0.40725 0.57014 1;0.75865 0.28018 1;0.36064 0.55980 0;0.62770 0.42190 1;0.60885 0.93172 1;0.23497 0.92963 1
027_img.jpg,027_mask.png,Cello,0.168869,0.859031,0.208008,0.999023,0.71267,0.65912 0.45324 0;0.65283 0.95470 0;0.68425 0.34877 0;0.82249 0.55144 1;0.50161 0.42300 0;0.81071 0.51388 0;0.40725 0.57014 1;0.75865 0.28018 1;0.36064 0.55980 0;0.62770 0.42190 1;0.60885 0.93172 1;0.23497 0.92963 1
028_img.jpg,028_mask.png,Cello,0.281875,0.45875,0.047778,0.316667,0.61139,0.40028 0.12851 0;0.42792 0.27160 1;0.38456 0.25426 0;0.31897 0.25811 0;0.30649 0.28096 0;0.33035 0.27763 1;0.38322 0.21692 0;0.40099 0.10547 0;0.42291 0.15830 0;0.39142 0.10059 1;0.29065 0.28061 1;0.35799 0.27372 1
028_img.jpg,028_mask.png,Cello,0.281875,0.45875,0.047778,0.316667,0.61139,0.40028 0.12851 0;0.42792 0.27160 1;0.38456 0.25426 0;0.31897 0.25811 0;0.30649 0.28096 0;0.33035 0.27763 1;0.38322 0.21692 0;0.40099 0.10547 0;0.42291 0.15830 0;0.39142 0.10059 1;0.29065 0.28061 1;0.35799 0.27372 1
029_img.jpg,029_mask.png,Cello,0.64526,0.795107,0.142857,0.757576,0.59517,0.65651 0.53392 1;0.73319 0.43023 0;0.73892 0.19368 0;0.70344 0.37514 1;0.70283 0.23070 0;0.73247 0.67199 0;0.70758 0.33977 0;0.77988 0.15856 1;0.67024 0.31357 0;0.76295 0.16776 0;0.69085 0.41727 0;0.74349 0.34436 0
030_img.jpg,030_mask.png,Cello,0.532258,0.966974,0.245625,0.99875,0.67755,0.77733 0.66147 0;0.66017 0.34169 0;0.75809 0.86960 0;0.93250 0.56724 0;0.62665 0.36977 1;0.62412 0.93748 0;0.62356 0.40724 0;0.90913 0.40525 1;0.84323 0.30396 1;0.60648 0.74489 1
031_img.jpg,031_mask.png,Cello,0.40625,0.851875,0.0,0.862231,0.59063,0.78137 0.63167 0;0.58512 0.22468 1;0.53084 0.48609 0;0.51101 0.28103 1;0.53026 0.34285 0;0.76149 0.70374 0;0.67655 0.06924 0;0.60262 0.52683 1;0.57835 0.09199 0;0.67660 0.15450 1;0.50491 0.52506 0;0.60812 0.29885 0
032_img.jpg,032_mask.png,Cello,0.506875,0.9225,0.0,0.999059,0.74049,0.54872 0.06690 0;0.64333 0.61018 0;0.87111 0.82380 1;0.68013 0.40448 0;0.72218 0.65765 0;0.67684 0.80267 0;0.54359 0.05353 1;0.80094 0.49987 0;0.64679 0.34454 1
033_img.jpg,033_mask.png,Cello,0.025625,0.47625,0.249531,0.999062,0.79615,0.32546 0.77545 0;0.15182 0.67673 1;0.30967 0.47929 1;0.36229 0.61355 1;0.33398 0.46345 0;0.36321 0.39378 1;0.45775 0.27896 1;0.14317 0.69051 0;0.30638 0.66056 1;0.39367 0.33818 1;0.08081 0.89609 1;0.23577 0.59579 1
033_img.jpg,033_mask.png,Cello,0.025625,0.47625,0.249531,0.999062,0.79615,0.32546 0.77545 0;0.15182 0.67673 1;0.30967 0.47929 1;0.36229 0.61355 1;0.33398 0.46345 0;0.36321 0.39378 1;0.45775 0.27896 1;0.14317 0.69051 0;0.30638 0.66056 1;0.39367 0.33818 1;0.08081 0.89609 1;0.23577 0.59579 1
033_img.jpg,033_mask.png,Cello,0.025625,0.47625,0.249531,0.999062,0.79615,0.32546 0.77545 0;0.15182 0.67673 1;0.30967 0.47929 1;0.36229 0.61355 1;0.33398 0.46345 0;0.36321 0.39378 1;0.45775 0.27896 1;0.14317 0.69051 0;0.30638 0.66056 1;0.39367 0.33818 1;0.08081 0.89609 1;0.23577 0.59579 1
033_img.jpg,033_mask.png,Cello,0.025625,0.47625,0.249531,0.999062,0.79615,0.32546 0.77545 0;0.15182 0.67673 1;0.30967 0.47929 1;0.36229 0.61355 1;0.33398 0.46345 0;0.36321 0.39378 1;0.45775 0.27896 1;0.14317 0.69051 0;0.30638 0.66056 1;0.39367 0.33818 1;0.08081 0.89609 1;0.23577 0.59579 1
034_img.jpg,034_mask.png,Cello,0.11875,0.36625,0.129167,0.999167,0.82549,0.20278 0.17860 0;0.19106 0.36462 1;0.15485 0.46686 1;0.35827 0.74234 1;0.23204 0.36211 0;0.22188 0.13791 1;0.14514 0.62544 0;0.16658 0.44788 0;0.17288 0.26595 0;0.22118 0.18725 1;0.14248 0.54736 1;0.34102 0.84070 1
034_img.jpg,034_mask.png,Cello,0.11875,0.36625,0.129167,0.999167,0.82549,0.20278 0.17860 0;0.19106 0.36462 1;0.15485 0.46686 1;0.35827 0.74234 1;0.23204 0.36211 0;0.22188 0.13791 1;0.14514 0.62544 0;0.16658 0.44788 0;0.17288 0.26595 0;0.22118 0.18725 1;0.14248 0.54736 1;0.34102 0.84070 1
034_img.jpg,034_mask.png,Cello,0.11875,0.36625,0.129167,0.999167,0.82549,0.20278 0.17860 0;0.19106 0.36462 1;0.15485 0.46686 1;0.35827 0.74234 1;0.23204 0.36211 0;0.22188 0.13791 1;0.14514 0.62544 0;0.16658 0.44788 0;0.17288 0.26595 0;0.22118 0.18725 1;0.14248 0.54736 1;0.34102 0.84070 1
035_img.jpg,035_mask.png,Cello,0.148125,0.799375,0.275797,0.999062,0.68305,0.65019 0.53007 0;0.27787 0.88030 1;0.57812 0.88030 1;0.53523 0.83395 0;0.67959 0.75957 0;0.65472 0.44754 1;0.37042 0.89292 0;0.47881 0.82091 0;0.74725 0.33926 1;0.52976 0.92450 1;0.57090 0.75099 0;0.28679 0.80980 0
