imgID,maskID,LabelName,BoxXMin,BoxXMax,BoxYMin,BoxYMax,PredictedIoU,Clicks
004_img.jpg,004_mask.png,Human,0.08875,0.27625,0.301322,0.991189,0.85667,0.25480 0.35445 1;0.20677 0.91516 0;0.24039 0.57386 0;0.15777 0.52781 1;0.16127 0.50189 0;0.26237 0.32420 0;0.18491 0.97016 1;0.18167 0.48680 0;0.13492 0.86977 0
004_img.jpg,004_mask.png,Human,0.08875,0.27625,0.301322,0.991189,0.85667,0.25480 0.35445 1;0.20677 0.91516 0;0.24039 0.57386 0;0.15777 0.52781 1;0.16127 0.50189 0;0.26237 0.32420 0;0.18491 0.97016 1;0.18167 0.48680 0;0.13492 0.86977 0
004_img.jpg,004_mask.png,Human,0.08875,0.27625,0.301322,0.991189,0.85667,0.25480 0.35445 1;0.20677 0.91516 0;0.24039 0.57386 0;0.15777 0.52781 1;0.16127 0.50189 0;0.26237 0.32420 0;0.18491 0.97016 1;0.18167 0.48680 0;0.13492 0.86977 0
005_img.jpg,005_mask.png,Human,0.193359,0.515625,0.0,0.998873,0.85118,0.29349 0.54806 1;0.48237 0.30924 1;0.30023 0.03926 1;0.46663 0.66747 1;0.49361 0.44942 0;0.54308 0.45980 1;0.41146 0.98281 1;0.29697 0.71038 1;0.47921 0.40828 0;0.21286 0.36512 0
005_img.jpg,005_mask.png,Human,0.193359,0.515625,0.0,0.998873,0.85118,0.29349 0.54806 1;0.48237 0.30924 1;0.30023 0.03926 1;0.46663 0.66747 1;0.49361 0.44942 0;0.54308 0.45980 1;0.41146 0.98281 1;0.29697 0.71038 1;0.47921 0.40828 0;0.21286 0.36512 0
005_img.jpg,005_mask.png,Human,0.193359,0.515625,0.0,0.998873,0.85118,0.29349 0.54806 1;0.48237 0.30924 1;0.30023 0.03926 1;0.46663 0.66747 1;0.49361 0.44942 0;0.54308 0.45980 1;0.41146 0.98281 1;0.29697 0.71038 1;0.47921 0.40828 0;0.21286 0.36512 0
005_img.jpg,005_mask.png,Human,0.193359,0.515625,0.0,0.998873,0.85118,0.29349 0.54806 1;0.48237 0.30924 1;0.30023 0.03926 1;0.46663 0.66747 1;0.49361 0.44942 0;0.54308 0.45980 1;0.41146 0.98281 1;0.29697 0.71038 1;0.47921 0.40828 0;0.21286 0.36512 0
005_img.jpg,005_mask.png,Human,0.193359,0.515625,0.0,0.998873,0.85118,0.29349 0.54806 1;0.48237 0.30924 1;0.30023 0.03926 1;0.46663 0.66747 1;0.49361 0.44942 0;0.54308 0.45980 1;0.41146 0.98281 1;0.29697 0.71038 1;0.47921 0.40828 0;0.21286 0.36512 0
005_img.jpg,005_mask.png,Human,0.193359,0.515625,0.0,0.998873,0.85118,0.29349 0.54806 1;0.48237 0.30924 1;0.30023 0.03926 1;0.46663 0.66747 1;0.49361 0.44942 0;0.54308 0.45980 1;0.41146 0.98281 1;0.29697 0.71038 1;0.47921 0.40828 0;0.21286 0.36512 0
006_img.jpg,006_mask.png,Human,0.206667,0.664444,0.18963,0.998519,0.64984,0.24905 0.43817 1;0.56070 0.35507 1;0.60433 0.75813 0;0.64172 0.50674 1
007_img.jpg,007_mask.png,Human,0.071295,0.780488,0.246875,0.916875,0.77829,0.33483 0.71228 0;0.12902 0.78866 1;0.52502 0.30437 1;0.64226 0.58210 1;0.64226 0.24883 1;0.69697 0.46233 1;0.64226 0.87892 1;0.28794 0.61508 0;0.66021 0.19615 1;0.13352 0.63656 1;0.40007 0.63798 1;0.62823 0.48312 0
008_img.jpg,008_mask.png,Human,0.0,0.838041,0.0,0.999375,0.80648,0.38138 0.94393 0;0.10763 0.84239 1;0.66587 0.69453 1;0.20425 0.30797 1;0.78270 0.27808 0;0.37532 0.85945 0;0.01449 0.81502 1;0.22982 0.12357 1;0.29457 0.91103 1;0.15176 0.28572 0;0.81514 0.20164 1;0.18862 0.04263 0
008_img.jpg,008_mask.png,Human,0.0,0.838041,0.0,0.999375,0.80648,0.38138 0.94393 0;0.10763 0.84239 1;0.66587 0.69453 1;0.20425 0.30797 1;0.78270 0.27808 0;0.37532 0.85945 0;0.01449 0.81502 1;0.22982 0.12357 1;0.29457 0.91103 1;0.15176 0.28572 0;0.81514 0.20164 1;0.18862 0.04263 0
008_img.jpg,008_mask.png,Human,0.0,0.838041,0.0,0.999375,0.80648,0.38138 0.94393 0;0.10763 0.84239 1;0.66587 0.69453 1;0.20425 0.30797 1;0.78270 0.27808 0;0.37532 0.85945 0;0.01449 0.81502 1;0.22982 0.12357 1;0.29457 0.91103 1;0.15176 0.28572 0;0.81514 0.20164 1;0.18862 0.04263 0
008_img.jpg,008_mask.png,Human,0.0,0.838041,0.0,0.999375,0.80648,0.38138 0.94393 0;0.10763 0.84239 1;0.66587 0.69453 1;0.20425 0.30797 1;0.78270 0.27808 0;0.37532 0.85945 0;0.01449 0.81502 1;0.22982 0.12357 1;0.29457 0.91103 1;0.15176 0.28572 0;0.81514 0.20164 1;0.18862 0.04263 0
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
009_img.jpg,009_mask.png,Human,0.088125,0.41375,0.436667,0.984167,0.60953,0.37428 0.61053 0;0.29782 0.88491 0;0.26950 0.66717 1;0.16849 0.94155 1;0.35622 0.49650 0;0.29125 0.63568 0;0.26675 0.73510 0;0.13679 0.74362 1;0.23302 0.57636 0;0.40754 0.46197 1;0.31515 0.69759 0;0.13109 0.96646 1
010_img.jpg,010_mask.png,Human,0.336875,0.550625,0.221181,0.999063,0.87742,0.52988 0.34191 0;0.49464 0.94875 1;0.46344 0.26643 1;0.36780 0.32228 1;0.46372 0.45200 0;0.37605 0.97988 1;0.35177 0.34481 0;0.52981 0.90909 1;0.48665 0.29627 0;0.47316 0.40751 1;0.53116 0.99404 1;0.35312 0.32863 0
010_img.jpg,010_mask.png,Human,0.336875,0.550625,0.221181,0.999063,0.87742,0.52988 0.34191 0;0.49464 0.94875 1;0.46344 0.26643 1;0.36780 0.32228 1;0.46372 0.45200 0;0.37605 0.97988 1;0.35177 0.34481 0;0.52981 0.90909 1;0.48665 0.29627 0;0.47316 0.40751 1;0.53116 0.99404 1;0.35312 0.32863 0
010_img.jpg,010_mask.png,Human,0.336875,0.550625,0.221181,0.999063,0.87742,0.52988 0.34191 0;0.49464 0.94875 1;0.46344 0.26643 1;0.36780 0.32228 1;0.46372 0.45200 0;0.37605 0.97988 1;0.35177 0.34481 0;0.52981 0.90909 1;0.48665 0.29627 0;0.47316 0.40751 1;0.53116 0.99404 1;0.35312 0.32863 0
010_img.jpg,010_mask.png,Human,0.336875,0.550625,0.221181,0.999063,0.87742,0.52988 0.34191 0;0.49464 0.94875 1;0.46344 0.26643 1;0.36780 0.32228 1;0.46372 0.45200 0;0.37605 0.97988 1;0.35177 0.34481 0;0.52981 0.90909 1;0.48665 0.29627 0;0.47316 0.40751 1;0.53116 0.99404 1;0.35312 0.32863 0
010_img.jpg,010_mask.png,Human,0.336875,0.550625,0.221181,0.999063,0.87742,0.52988 0.34191 0;0.49464 0.94875 1;0.46344 0.26643 1;0.36780 0.32228 1;0.46372 0.45200 0;0.37605 0.97988 1;0.35177 0.34481 0;0.52981 0.90909 1;0.48665 0.29627 0;0.47316 0.40751 1;0.53116 0.99404 1;0.35312 0.32863 0
011_img.jpg,011_mask.png,Human,0.180625,0.999375,0.0,0.999063,0.72026,0.59891 0.71877 1;0.84063 0.58840 0;0.71553 0.07649 0;0.66676 0.90318 0;0.73988 0.64530 1;0.54093 0.80419 1;0.82638 0.69069 1;0.97559 0.98578 1;0.93966 0.01205 1;0.77882 0.14421 1;0.65984 0.18716 0;0.87797 0.77855 1
011_img.jpg,011_mask.png,Human,0.180625,0.999375,0.0,0.999063,0.72026,0.59891 0.71877 1;0.84063 0.58840 0;0.71553 0.07649 0;0.66676 0.90318 0;0.73988 0.64530 1;0.54093 0.80419 1;0.82638 0.69069 1;0.97559 0.98578 1;0.93966 0.01205 1;0.77882 0.14421 1;0.65984 0.18716 0;0.87797 0.77855 1
011_img.jpg,011_mask.png,Human,0.180625,0.999375,0.0,0.999063,0.72026,0.59891 0.71877 1;0.84063 0.58840 0;0.71553 0.07649 0;0.66676 0.90318 0;0.73988 0.64530 1;0.54093 0.80419 1;0.82638 0.69069 1;0.97559 0.98578 1;0.93966 0.01205 1;0.77882 0.14421 1;0.65984 0.18716 0;0.87797 0.77855 1
012_img.jpg,012_mask.png,Human,0.03125,0.8825,0.0,0.914634,0.8366,0.20326 0.52786 1;0.19227 0.78846 1;0.57469 0.57734 0;0.53073 0.22108 1;0.45161 0.74888 0;0.80545 0.35963 0;0.03843 0.79176 0;0.04942 0.88742 1;0.73952 0.52127 0;0.46919 0.68620 1;0.64501 0.24747 1;0.84721 0.47508 1
012_img.jpg,012_mask.png,Human,0.03125,0.8825,0.0,0.914634,0.8366,0.20326 0.52786 1;0.19227 0.78846 1;0.57469 0.57734 0;0.53073 0.22108 1;0.45161 0.74888 0;0.80545 0.35963 0;0.03843 0.79176 0;0.04942 0.88742 1;0.73952 0.52127 0;0.46919 0.68620 1;0.64501 0.24747 1;0.84721 0.47508 1
013_img.jpg,013_mask.png,Human,0.0,0.528125,0.004167,0.9975,0.81327,0.16236 0.08898 0;0.49621 0.54030 1;0.41121 0.99162 1;0.07435 0.18485 0;0.19343 0.12726 1;0.43509 0.51951 1;0.50630 0.47904 1;0.03276 0.06084 0;0.02753 0.55137 1;0.39891 0.51882 0;0.50004 0.41653 0
013_img.jpg,013_mask.png,Human,0.0,0.528125,0.004167,0.9975,0.81327,0.16236 0.08898 0;0.49621 0.54030 1;0.41121 0.99162 1;0.07435 0.18485 0;0.19343 0.12726 1;0.43509 0.51951 1;0.50630 0.47904 1;0.03276 0.06084 0;0.02753 0.55137 1;0.39891 0.51882 0;0.50004 0.41653 0
013_img.jpg,013_mask.png,Human,0.0,0.528125,0.004167,0.9975,0.81327,0.16236 0.08898 0;0.49621 0.54030 1;0.41121 0.99162 1;0.07435 0.18485 0;0.19343 0.12726 1;0.43509 0.51951 1;0.50630 0.47904 1;0.03276 0.06084 0;0.02753 0.55137 1;0.39891 0.51882 0;0.50004 0.41653 0
013_img.jpg,013_mask.png,Human,0.0,0.528125,0.004167,0.9975,0.81327,0.16236 0.08898 0;0.49621 0.54030 1;0.41121 0.99162 1;0.07435 0.18485 0;0.19343 0.12726 1;0.43509 0.51951 1;0.50630 0.47904 1;0.03276 0.06084 0;0.02753 0.55137 1;0.39891 0.51882 0;0.50004 0.41653 0
013_img.jpg,013_mask.png,Human,0.0,0.528125,0.004167,0.9975,0.81327,0.16236 0.08898 0;0.49621 0.54030 1;0.41121 0.99162 1;0.07435 0.18485 0;0.19343 0.12726 1;0.43509 0.51951 1;0.50630 0.47904 1;0.03276 0.06084 0;0.02753 0.55137 1;0.39891 0.51882 0;0.50004 0.41653 0
013_img.jpg,013_mask.png,Human,0.0,0.528125,0.004167,0.9975,0.81327,0.16236 0.08898 0;0.49621 0.54030 1;0.41121 0.99162 1;0.07435 0.18485 0;0.19343 0.12726 1;0.43509 0.51951 1;0.50630 0.47904 1;0.03276 0.06084 0;0.02753 0.55137 1;0.39891 0.51882 0;0.50004 0.41653 0
014_img.jpg,014_mask.png,Human,0.028945,0.920635,0.11625,1.0,0.7636,0.20951 0.27428 0;0.51191 0.07663 1;0.57950 0.84344 1;0.84632 0.52671 1;0.17468 0.37471 1;0.53069 1.00212 1;0.70870 0.10256 1;0.32032 0.05652 0;0.43507 0.20099 1;0.25686 0.35010 0;0.27356 0.79185 0;0.74415 0.24759 0
014_img.jpg,014_mask.png,Human,0.028945,0.920635,0.11625,1.0,0.7636,0.20951 0.27428 0;0.51191 0.07663 1;0.57950 0.84344 1;0.84632 0.52671 1;0.17468 0.37471 1;0.53069 1.00212 1;0.70870 0.10256 1;0.32032 0.05652 0;0.43507 0.20099 1;0.25686 0.35010 0;0.27356 0.79185 0;0.74415 0.24759 0
014_img.jpg,014_mask.png,Human,0.028945,0.920635,0.11625,1.0,0.7636,0.20951 0.27428 0;0.51191 0.07663 1;0.57950 0.84344 1;0.84632 0.52671 1;0.17468 0.37471 1;0.53069 1.00212 1;0.70870 0.10256 1;0.32032 0.05652 0;0.43507 0.20099 1;0.25686 0.35010 0;0.27356 0.79185 0;0.74415 0.24759 0
014_img.jpg,014_mask.png,Human,0.028945,0.920635,0.11625,1.0,0.7636,0.20951 0.27428 0;0.51191 0.07663 1;0.57950 0.84344 1;0.84632 0.52671 1;0.17468 0.37471 1;0.53069 1.00212 1;0.70870 0.10256 1;0.32032 0.05652 0;0.43507 0.20099 1;0.25686 0.35010 0;0.27356 0.79185 0;0.74415 0.24759 0
014_img.jpg,014_mask.png,Human,0.028945,0.920635,0.11625,1.0,0.7636,0.20951 0.27428 0;0.51191 0.07663 1;0.57950 0.84344 1;0.84632 0.52671 1;0.17468 0.37471 1;0.53069 1.00212 1;0.70870 0.10256 1;0.32032 0.05652 0;0.43507 0.20099 1;0.25686 0.35010 0;0.27356 0.79185 0;0.74415 0.24759 0
015_img.jpg,015_mask.png,Human,0.06125,0.543125,0.011461,0.999045,0.90522,0.10086 0.56042 0;0.40693 0.98137 1;0.12438 0.96962 1;0.45286 0.92096 0;0.10092 0.12959 1;0.32008 1.00141 1;0.50206 0.82099 1;0.06389 0.10014 0;0.18589 1.00141 1
015_img.jpg,015_mask.png,Human,0.06125,0.543125,0.011461,0.999045,0.90522,0.10086 0.56042 0;0.40693 0.98137 1;0.12438 0.96962 1;0.45286 0.92096 0;0.10092 0.12959 1;0.32008 1.00141 1;0.50206 0.82099 1;0.06389 0.10014 0;0.18589 1.00141 1
015_img.jpg,015_mask.png,Human,0.06125,0.543125,0.011461,0.999045,0.90522,0.10086 0.56042 0;0.40693 0.98137 1;0.12438 0.96962 1;0.45286 0.92096 0;0.10092 0.12959 1;0.32008 1.00141 1;0.50206 0.82099 1;0.06389 0.10014 0;0.18589 1.00141 1
015_img.jpg,015_mask.png,Human,0.06125,0.543125,0.011461,0.999045,0.90522,0.10086 0.56042 0;0.40693 0.98137 1;0.12438 0.96962 1;0.45286 0.92096 0;0.10092 0.12959 1;0.32008 1.00141 1;0.50206 0.82099 1;0.06389 0.10014 0;0.18589 1.00141 1
015_img.jpg,015_mask.png,Human,0.06125,0.543125,0.011461,0.999045,0.90522,0.10086 0.56042 0;0.40693 0.98137 1;0.12438 0.96962 1;0.45286 0.92096 0;0.10092 0.12959 1;0.32008 1.00141 1;0.50206 0.82099 1;0.06389 0.10014 0;0.18589 1.00141 1
016_img.jpg,016_mask.png,Human,0.0,0.546922,0.0,0.998489,0.91166,0.03443 0.75742 1;0.37276 0.22731 1;0.37101 0.88601 1;0.52353 0.93062 1;0.05006 0.02429 1;0.29240 0.58602 0;0.03286 0.59305 0;0.27833 0.97222 1;0.03054 0.00549 0;0.33946 0.43693 1;0.04435 0.56610 0;0.51894 0.99953 1
017_img.jpg,017_mask.png,Human,0.320312,0.825521,0.079102,0.999023,0.85771,0.46075 0.75616 0;0.42567 0.34963 1;0.67438 0.13201 1;0.33958 0.72268 1;0.36509 0.83029 0;0.44480 0.98095 1;0.62017 0.07223 1;0.69670 0.76573 0;0.39554 0.26091 0;0.56416 0.86211 1;0.44773 0.70554 0;0.78764 0.68346 0
017_img.jpg,017_mask.png,Human,0.320312,0.825521,0.079102,0.999023,0.85771,0.46075 0.75616 0;0.42567 0.34963 1;0.67438 0.13201 1;0.33958 0.72268 1;0.36509 0.83029 0;0.44480 0.98095 1;0.62017 0.07223 1;0.69670 0.76573 0;0.39554 0.26091 0;0.56416 0.86211 1;0.44773 0.70554 0;0.78764 0.68346 0
018_img.jpg,018_mask.png,Human,0.713333,0.999167,0.61375,0.999375,0.89087,0.79796 0.68872 1;0.95763 0.65479 1;0.83920 0.99009 1;0.93101 0.75159 0;0.91888 0.76940 1;0.77886 0.71726 0;0.99734 0.84388 1;0.91308 0.75226 0;0.78800 0.71836 0
018_img.jpg,018_mask.png,Human,0.713333,0.999167,0.61375,0.999375,0.89087,0.79796 0.68872 1;0.95763 0.65479 1;0.83920 0.99009 1;0.93101 0.75159 0;0.91888 0.76940 1;0.77886 0.71726 0;0.99734 0.84388 1;0.91308 0.75226 0;0.78800 0.71836 0
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
019_img.jpg,019_mask.png,Human,0.801875,0.908125,0.335556,0.556667,0.74951,0.87626 0.37002 1;0.87110 0.54598 1;0.89044 0.54598 1;0.91172 0.46803 1;0.88593 0.49669 0;0.88335 0.57235 1;0.82693 0.62451 1;0.88432 0.42504 0;0.84633 0.61376 1;0.90181 0.54653 1;0.88043 0.38564 1;0.81968 0.42200 1
020_img.jpg,020_mask.png,Human,0.156891,0.998534,0.024438,0.952102,0.73015,0.57951 0.04783 0;0.69197 0.58515 1;0.81568 0.88256 1;0.19339 0.45770 1;0.91314 0.36146 0;0.77965 0.50577 1;0.27817 0.45526 0;0.58483 0.19310 1;0.29708 0.46600 0;0.68483 0.77656 0;0.71714 0.44266 0;0.86524 0.94889 1
